dataset,method,trial,dm,eps,depth,acc,date,sens,elapsed_ns
adult_clean,TStudentRLNM,8,Max,0.05,2,0.7945599292348519,2024-06-26 16:34:45.696588,0.002671807685199448,2139957000.0
adult_clean,TStudentRLNM,9,Max,0.05,2,0.790579389650597,2024-06-26 16:34:47.831975,0.002671807685199448,2110517000.0
adult_clean,TStudentRLNM,10,Max,0.05,2,0.8067654211806323,2024-06-26 16:34:49.997750,0.002671807685199448,2139813000.0
adult_clean,TStudentRLNM,11,Max,0.05,2,0.7618837055051957,2024-06-26 16:34:52.073687,0.002671807685199448,2049133000.0
adult_clean,TStudentRLNM,12,Max,0.05,2,0.796107916850951,2024-06-26 16:34:54.251915,0.002671807685199448,2153357000.0
adult_clean,TStudentRLNM,13,Max,0.05,2,0.7523219814241486,2024-06-26 16:34:56.125010,0.002671807685199448,1846883000.0
adult_clean,TStudentRLNM,14,Max,0.05,2,0.7916850950906679,2024-06-26 16:34:58.300804,0.002671807685199448,2151399000.0
adult_clean,TStudentRLNM,15,Max,0.05,2,0.8045112781954887,2024-06-26 16:35:00.216214,0.002671807685199448,1889613000.0
adult_clean,TStudentRLNM,16,Max,0.05,2,0.7680229986731535,2024-06-26 16:35:02.026063,0.002671807685199448,1785705000.0
adult_clean,TStudentRLNM,17,Max,0.05,2,0.7684652808491818,2024-06-26 16:35:03.924778,0.002671807685199448,1873253000.0
adult_clean,TStudentRLNM,18,Max,0.05,2,0.7956656346749226,2024-06-26 16:35:06.115222,0.002671807685199448,2165708000.0
adult_clean,TStudentRLNM,19,Max,0.05,2,0.8100398053958425,2024-06-26 16:35:08.285799,0.002671807685199448,2146145000.0
adult_clean,TStudentRLNM,20,Max,0.05,2,0.7981428255582578,2024-06-26 16:35:10.463755,0.002671807685199448,2151449000.0
adult_clean,TStudentRLNM,21,Max,0.05,2,0.7612204289188592,2024-06-26 16:35:12.370650,0.002671807685199448,1881603000.0
adult_clean,TStudentRLNM,22,Max,0.05,2,0.8036267138434321,2024-06-26 16:35:14.538601,0.002671807685199448,2143839000.0
adult_clean,TStudentRLNM,23,Max,0.05,2,0.7812914639540026,2024-06-26 16:35:16.772011,0.002671807685199448,2205971000.0
adult_clean,TStudentRLNM,24,Max,0.05,2,0.7616099071207431,2024-06-26 16:35:18.927769,0.002671807685199448,2130512000.0
adult_clean,TStudentRLNM,25,Max,0.05,2,0.7921273772666961,2024-06-26 16:35:21.116434,0.002671807685199448,2163472000.0
adult_clean,TStudentRLNM,26,Max,0.05,2,0.7715612560813799,2024-06-26 16:35:23.338983,0.002671807685199448,2193602000.0
adult_clean,TStudentRLNM,27,Max,0.05,2,0.7943387881468377,2024-06-26 16:35:25.524176,0.002671807685199448,2160005000.0
adult_clean,TStudentRLNM,28,Max,0.05,2,0.7989827509951349,2024-06-26 16:35:27.727566,0.002671807685199448,2177350000.0
adult_clean,TStudentRLNM,29,Max,0.05,2,0.7974347633790358,2024-06-26 16:35:29.891822,0.002671807685199448,2140277000.0
adult_clean,TStudentRLNM,30,Max,0.05,2,0.7979217333628122,2024-06-26 16:35:32.071101,0.002671807685199448,2154419000.0
adult_clean,TStudentRLNM,31,Max,0.05,2,0.7844351094406368,2024-06-26 16:35:34.186572,0.002671807685199448,2099311000.0
adult_clean,TStudentRLNM,32,Max,0.05,2,0.7328615656789031,2024-06-26 16:35:35.951705,0.002671807685199448,1749005000.0
adult_clean,TStudentRLNM,33,Max,0.05,2,0.7551968155683326,2024-06-26 16:35:37.823726,0.002671807685199448,1856918000.0
adult_clean,TStudentRLNM,34,Max,0.05,2,0.8025210084033614,2024-06-26 16:35:39.996323,0.002671807685199448,2159387000.0
adult_clean,TStudentRLNM,35,Max,0.05,2,0.8047324192835029,2024-06-26 16:35:42.173731,0.002671807685199448,2149906000.0
adult_clean,TStudentRLNM,36,Max,0.05,2,0.7337461300309598,2024-06-26 16:35:44.292054,0.002671807685199448,2092184000.0
adult_clean,TStudentRLNM,37,Max,0.05,2,0.7777532065457762,2024-06-26 16:35:46.426171,0.002671807685199448,2107279000.0
adult_clean,TStudentRLNM,38,Max,0.05,2,0.7938965059708094,2024-06-26 16:35:48.563673,0.002671807685199448,2112972000.0
adult_clean,TStudentRLNM,39,Max,0.05,2,0.7720035382574082,2024-06-26 16:35:50.671137,0.002671807685199448,2082006000.0
adult_clean,TStudentRLNM,40,Max,0.05,2,0.8036701304443953,2024-06-26 16:35:52.811108,0.002671807685199448,2109324000.0
adult_clean,TStudentRLNM,41,Max,0.05,2,0.7839929250497457,2024-06-26 16:35:54.975058,0.002671807685199448,2118003000.0
adult_clean,TStudentRLNM,42,Max,0.05,2,0.7744360902255639,2024-06-26 16:35:56.821586,0.002671807685199448,1820933000.0
adult_clean,TStudentRLNM,43,Max,0.05,2,0.7938965059708094,2024-06-26 16:35:59.006449,0.002671807685199448,2159447000.0
adult_clean,TStudentRLNM,44,Max,0.05,2,0.7554179566563467,2024-06-26 16:36:01.177122,0.002671807685199448,2143153000.0
adult_clean,TStudentRLNM,45,Max,0.05,2,0.7914639540026537,2024-06-26 16:36:03.311694,0.002671807685199448,2109775000.0
adult_clean,TStudentRLNM,46,Max,0.05,2,0.7664750110570544,2024-06-26 16:36:05.277686,0.002671807685199448,1940876000.0
adult_clean,TStudentRLNM,47,Max,0.05,2,0.7746572313135781,2024-06-26 16:36:07.418329,0.002671807685199448,2113559000.0
adult_clean,TStudentRLNM,48,Max,0.05,2,0.7983193277310925,2024-06-26 16:36:09.595820,0.002671807685199448,2152531000.0
adult_clean,TStudentRLNM,49,Max,0.05,2,0.7713401149933657,2024-06-26 16:36:11.766576,0.002671807685199448,2079836000.0
adult_clean,LlnRLNM,0,Max,0.05,2,0.8034490382489499,2024-06-26 16:36:13.932628,1e-09,2139930000.0
adult_clean,LlnRLNM,1,Max,0.05,2,0.7950475348220207,2024-06-26 16:36:16.099519,1e-09,2142036000.0
adult_clean,LlnRLNM,2,Max,0.05,2,0.7914639540026537,2024-06-26 16:36:18.266388,1e-09,2142057000.0
adult_clean,LlnRLNM,3,Max,0.05,2,0.8018575851393189,2024-06-26 16:36:20.448139,1e-09,2156301000.0
